event_date,decision_rule,_join_token,market_slug_market,group_item_title_market,contract_event_type_v2_market,event_set_v2_market,selected_yes_token_id_market,p_market,Y_event_int_market,hko_tmax_C,price_staleness_hours,market_slug_ecmwf,group_item_title_ecmwf,contract_event_type_v2_ecmwf,event_set_v2_ecmwf,selected_yes_token_id_ecmwf,p_ecmwf_proxy,Y_event_int_ecmwf,forecast_hko_daily_max_C,temperature_error_C,abs_temperature_error_C,selected_run_init_utc,decision_cutoff_utc,market_slug,group_item_title,contract_event_type_v2,event_set_v2,selected_yes_token_id,Y_event_int,Y_mismatch,brier_market_common,brier_ecmwf_common,log_market_common,log_ecmwf_common,delta_brier_market_minus_ecmwf,delta_log_market_minus_ecmwf
2026-05-13,event_day_open,96952715645347933668193353345178687845203269202425706704597436723653923173021,highest-temperature-in-hong-kong-on-may-13-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",96952715645347933668193353345178687845203269202425706704597436723653923173021,0.759,1,31.1,0.9966666666666668,highest-temperature-in-hong-kong-on-may-13-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",96952715645347933668193353345178687845203269202425706704597436723653923173021,0.0547992916995581,1,28.6,-2.5,2.5,2026-05-12T06:00:00+00:00,2026-05-12T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-13-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",96952715645347933668193353345178687845203269202425706704597436723653923173021,1,False,0.058080999999999994,0.893404378971657,0.27575350158650713,2.9040780103022437,-0.835323378971657,-2.6283245087157363
2026-05-15,event_day_open,47709800782323519283925630756243687698464571935536429638906024993951728850483,highest-temperature-in-hong-kong-on-may-15-2026-22c,22°C,interior_bin,"[22, 23)",47709800782323519283925630756243687698464571935536429638906024993951728850483,0.0005,0,27.4,0.9972222222222222,highest-temperature-in-hong-kong-on-may-15-2026-22c,22°C,interior_bin,"[22, 23)",47709800782323519283925630756243687698464571935536429638906024993951728850483,0.0018689209978889,0,27.3,-0.0999999999999978,0.0999999999999978,2026-05-14T06:00:00+00:00,2026-05-14T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-15-2026-22c,22°C,interior_bin,"[22, 23)",47709800782323519283925630756243687698464571935536429638906024993951728850483,0,False,2.5e-07,3.492865696350042e-06,0.0005001250416822429,0.001870669609755052,-3.242865696350042e-06,-0.001370544568072809
2026-05-15,event_day_open,66580496882875105399932953174008526968213133759654173210487115170801053677989,highest-temperature-in-hong-kong-on-may-15-2026-24c,24°C,interior_bin,"[24, 25)",66580496882875105399932953174008526968213133759654173210487115170801053677989,0.0005,0,27.4,0.9972222222222222,highest-temperature-in-hong-kong-on-may-15-2026-24c,24°C,interior_bin,"[24, 25)",66580496882875105399932953174008526968213133759654173210487115170801053677989,0.0486934252774081,0,27.3,-0.0999999999999978,0.0999999999999978,2026-05-14T06:00:00+00:00,2026-05-14T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-15-2026-24c,24°C,interior_bin,"[24, 25)",66580496882875105399932953174008526968213133759654173210487115170801053677989,0,False,2.5e-07,0.0023710496652465263,0.0005001250416822429,0.04991889749055816,-0.0023707996652465265,-0.049418772448875915
2026-05-15,event_day_open,64204507283196450773998366826451675066887732119896614302784411670845419870312,highest-temperature-in-hong-kong-on-may-15-2026-25c,25°C,interior_bin,"[25, 26)",64204507283196450773998366826451675066887732119896614302784411670845419870312,0.0075,0,27.4,0.9980555555555556,highest-temperature-in-hong-kong-on-may-15-2026-25c,25°C,interior_bin,"[25, 26)",64204507283196450773998366826451675066887732119896614302784411670845419870312,0.130465464351,0,27.3,-0.0999999999999978,0.0999999999999978,2026-05-14T06:00:00+00:00,2026-05-14T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-15-2026-25c,25°C,interior_bin,"[25, 26)",64204507283196450773998366826451675066887732119896614302784411670845419870312,0,False,5.625e-05,0.017021237388322053,0.0075282664207915245,0.13979722700130384,-0.016964987388322052,-0.13226896058051232
2026-05-15,event_day_open,114996785451074563726218727756093212218003683331202710068787409594858690190466,highest-temperature-in-hong-kong-on-may-15-2026-26c,26°C,interior_bin,"[26, 27)",114996785451074563726218727756093212218003683331202710068787409594858690190466,0.043,0,27.4,0.9983333333333332,highest-temperature-in-hong-kong-on-may-15-2026-26c,26°C,interior_bin,"[26, 27)",114996785451074563726218727756093212218003683331202710068787409594858690190466,0.22767795341899,0,27.3,-0.0999999999999978,0.0999999999999978,2026-05-14T06:00:00+00:00,2026-05-14T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-15-2026-26c,26°C,interior_bin,"[26, 27)",114996785451074563726218727756093212218003683331202710068787409594858690190466,0,False,0.0018489999999999997,0.05183725047305978,0.04395188752918283,0.258353657160204,-0.049988250473059784,-0.21440176963102114
2026-05-15,event_day_open,94529568305136792355299447016752627510735685157430183268158725040771483878776,highest-temperature-in-hong-kong-on-may-15-2026-27c,27°C,interior_bin,"[27, 28)",94529568305136792355299447016752627510735685157430183268158725040771483878776,0.24,1,27.4,0.9980555555555556,highest-temperature-in-hong-kong-on-may-15-2026-27c,27°C,interior_bin,"[27, 28)",94529568305136792355299447016752627510735685157430183268158725040771483878776,0.2588905185378326,1,27.3,-0.0999999999999978,0.0999999999999978,2026-05-14T06:00:00+00:00,2026-05-14T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-15-2026-27c,27°C,interior_bin,"[27, 28)",94529568305136792355299447016752627510735685157430183268158725040771483878776,1,False,0.5776,0.5492432635131226,1.4271163556401458,1.3513500149970945,0.02835673648687742,0.07576634064305132
2026-05-15,event_day_open,19959307199190656746133846770449502665289274469655226892301692404467658362629,highest-temperature-in-hong-kong-on-may-15-2026-28c,28°C,interior_bin,"[28, 29)",19959307199190656746133846770449502665289274469655226892301692404467658362629,0.415,0,27.4,0.9983333333333332,highest-temperature-in-hong-kong-on-may-15-2026-28c,28°C,interior_bin,"[28, 29)",19959307199190656746133846770449502665289274469655226892301692404467658362629,0.1918320415588554,0,27.3,-0.0999999999999978,0.0999999999999978,2026-05-14T06:00:00+00:00,2026-05-14T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-15-2026-28c,28°C,interior_bin,"[28, 29)",19959307199190656746133846770449502665289274469655226892301692404467658362629,0,False,0.172225,0.03679953216863842,0.5361434317502807,0.21298537270503085,0.13542546783136156,0.32315805904524986
2026-05-15,event_day_open,115586177997558157632001952570379958670244748914775941960520746646941695321524,highest-temperature-in-hong-kong-on-may-15-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",115586177997558157632001952570379958670244748914775941960520746646941695321524,0.315,0,27.4,0.9975,highest-temperature-in-hong-kong-on-may-15-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",115586177997558157632001952570379958670244748914775941960520746646941695321524,0.1285371493424151,0,27.3,-0.0999999999999978,0.0999999999999978,2026-05-14T06:00:00+00:00,2026-05-14T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-15-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",115586177997558157632001952570379958670244748914775941960520746646941695321524,0,False,0.09922500000000001,0.016521798761074326,0.3783364407199117,0.13758204182954079,0.08270320123892569,0.2407543988903709
2026-05-16,event_day_open,29025594965008108883763831626497816450131971819720658344679098751940917071205,highest-temperature-in-hong-kong-on-may-16-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",29025594965008108883763831626497816450131971819720658344679098751940917071205,0.0005,0,25.6,0.9963888888888888,highest-temperature-in-hong-kong-on-may-16-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",29025594965008108883763831626497816450131971819720658344679098751940917071205,0.0005441086524671,0,24.9,-0.7000000000000028,0.7000000000000028,2026-05-15T06:00:00+00:00,2026-05-15T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-16-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",29025594965008108883763831626497816450131971819720658344679098751940917071205,0,False,2.5e-07,2.9605422568956336e-07,0.0005001250416822429,0.0005442567332971117,-4.6054225689563374e-08,-4.413169161486888e-05
2026-05-16,event_day_open,52658770106106021644274655330755662855334665490230125493014657442764585430246,highest-temperature-in-hong-kong-on-may-16-2026-20c,20°C,interior_bin,"[20, 21)",52658770106106021644274655330755662855334665490230125493014657442764585430246,0.001,0,25.6,0.9963888888888888,highest-temperature-in-hong-kong-on-may-16-2026-20c,20°C,interior_bin,"[20, 21)",52658770106106021644274655330755662855334665490230125493014657442764585430246,0.0041170793712516,0,24.9,-0.7000000000000028,0.7000000000000028,2026-05-15T06:00:00+00:00,2026-05-15T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-16-2026-20c,20°C,interior_bin,"[20, 21)",52658770106106021644274655330755662855334665490230125493014657442764585430246,0,False,1e-06,1.6950342549185467e-05,0.0010005003335835344,0.004125577876560671,-1.5950342549185467e-05,-0.0031250775429771368
2026-05-16,event_day_open,60035987003808180797776585885295745773667155019750170560078569427133512053125,highest-temperature-in-hong-kong-on-may-16-2026-21c,21°C,interior_bin,"[21, 22)",60035987003808180797776585885295745773667155019750170560078569427133512053125,0.0005,0,25.6,0.9963888888888888,highest-temperature-in-hong-kong-on-may-16-2026-21c,21°C,interior_bin,"[21, 22)",60035987003808180797776585885295745773667155019750170560078569427133512053125,0.0219363859972909,0,24.9,-0.7000000000000028,0.7000000000000028,2026-05-15T06:00:00+00:00,2026-05-15T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-16-2026-21c,21°C,interior_bin,"[21, 22)",60035987003808180797776585885295745773667155019750170560078569427133512053125,0,False,2.5e-07,0.0004812050306221402,0.0005001250416822429,0.022180566070108387,-0.0004809550306221402,-0.021680441028426145
2026-05-16,event_day_open,19493461908730296750609986581469452258430661932961405471097643968124920307358,highest-temperature-in-hong-kong-on-may-16-2026-22c,22°C,interior_bin,"[22, 23)",19493461908730296750609986581469452258430661932961405471097643968124920307358,0.0005,0,25.6,0.9958333333333332,highest-temperature-in-hong-kong-on-may-16-2026-22c,22°C,interior_bin,"[22, 23)",19493461908730296750609986581469452258430661932961405471097643968124920307358,0.0760396778111262,0,24.9,-0.7000000000000028,0.7000000000000028,2026-05-15T06:00:00+00:00,2026-05-15T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-16-2026-22c,22°C,interior_bin,"[22, 23)",19493461908730296750609986581469452258430661932961405471097643968124920307358,0,False,2.5e-07,0.0057820326016198775,0.0005001250416822429,0.07908614961649191,-0.005781782601619877,-0.07858602457480966
2026-05-16,event_day_open,39653268274267775140324412776547972231629237327661997507789868581856964270745,highest-temperature-in-hong-kong-on-may-16-2026-23c,23°C,interior_bin,"[23, 24)",39653268274267775140324412776547972231629237327661997507789868581856964270745,0.0005,0,25.6,0.9972222222222222,highest-temperature-in-hong-kong-on-may-16-2026-23c,23°C,interior_bin,"[23, 24)",39653268274267775140324412776547972231629237327661997507789868581856964270745,0.1716158659179379,0,24.9,-0.7000000000000028,0.7000000000000028,2026-05-15T06:00:00+00:00,2026-05-15T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-16-2026-23c,23°C,interior_bin,"[23, 24)",39653268274267775140324412776547972231629237327661997507789868581856964270745,0,False,2.5e-07,0.029452005434763638,0.0005001250416822429,0.18827830212835123,-0.029451755434763638,-0.187778177086669
2026-05-16,event_day_open,113721191225144841261460320727288792168719212974880130544461037956879238539847,highest-temperature-in-hong-kong-on-may-16-2026-24c,24°C,interior_bin,"[24, 25)",113721191225144841261460320727288792168719212974880130544461037956879238539847,0.0065,0,25.6,0.9963888888888888,highest-temperature-in-hong-kong-on-may-16-2026-24c,24°C,interior_bin,"[24, 25)",113721191225144841261460320727288792168719212974880130544461037956879238539847,0.2523233465502915,0,24.9,-0.7000000000000028,0.7000000000000028,2026-05-15T06:00:00+00:00,2026-05-15T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-16-2026-24c,24°C,interior_bin,"[24, 25)",113721191225144841261460320727288792168719212974880130544461037956879238539847,0,False,4.225e-05,0.0636670712143385,0.006521216990265463,0.29078467595258267,-0.0636248212143385,-0.2842634589623172
2026-05-16,event_day_open,772820938561247221679172181579648227536020465529777598453044115589189171592,highest-temperature-in-hong-kong-on-may-16-2026-25c,25°C,interior_bin,"[25, 26)",772820938561247221679172181579648227536020465529777598453044115589189171592,0.0995,1,25.6,0.9972222222222222,highest-temperature-in-hong-kong-on-may-16-2026-25c,25°C,interior_bin,"[25, 26)",772820938561247221679172181579648227536020465529777598453044115589189171592,0.2417459610648366,1,24.9,-0.7000000000000028,0.7000000000000028,2026-05-15T06:00:00+00:00,2026-05-15T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-16-2026-25c,25°C,interior_bin,"[25, 26)",772820938561247221679172181579648227536020465529777598453044115589189171592,1,False,0.81090025,0.5749491875614883,2.30759763481759,1.419867851862397,0.23595106243851172,0.8877297829551929
2026-05-16,event_day_open,63125595624521513613286231678401034047549098606194941329026258055113262214478,highest-temperature-in-hong-kong-on-may-16-2026-26c,26°C,interior_bin,"[26, 27)",63125595624521513613286231678401034047549098606194941329026258055113262214478,0.415,0,25.6,0.9958333333333332,highest-temperature-in-hong-kong-on-may-16-2026-26c,26°C,interior_bin,"[26, 27)",63125595624521513613286231678401034047549098606194941329026258055113262214478,0.150920915401027,0,24.9,-0.7000000000000028,0.7000000000000028,2026-05-15T06:00:00+00:00,2026-05-15T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-16-2026-26c,26°C,interior_bin,"[26, 27)",63125595624521513613286231678401034047549098606194941329026258055113262214478,0,False,0.172225,0.02277712270548395,0.5361434317502807,0.1636029467157545,0.14944787729451603,0.3725404850345262
2026-05-15,event_day_open,103674196032690672583199597457772484505079303099707137850495070899947333628077,highest-temperature-in-hong-kong-on-may-15-2026-23c,23°C,interior_bin,"[23, 24)",103674196032690672583199597457772484505079303099707137850495070899947333628077,0.0005,0,27.4,0.9972222222222222,highest-temperature-in-hong-kong-on-may-15-2026-23c,23°C,interior_bin,"[23, 24)",103674196032690672583199597457772484505079303099707137850495070899947333628077,0.0118293491499045,0,27.3,-0.0999999999999978,0.0999999999999978,2026-05-14T06:00:00+00:00,2026-05-14T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-15-2026-23c,23°C,interior_bin,"[23, 24)",103674196032690672583199597457772484505079303099707137850495070899947333628077,0,False,2.5e-07,0.0001399335013103463,0.0005001250416822429,0.011899872616775851,-0.0001396835013103463,-0.011399747575093608
2026-05-13,event_day_open,66823202511511208025085598819892532740746040369560940703027053329618085686518,highest-temperature-in-hong-kong-on-may-13-2026-30c,30°C,interior_bin,"[30, 31)",66823202511511208025085598819892532740746040369560940703027053329618085686518,0.205,0,31.1,0.9983333333333332,highest-temperature-in-hong-kong-on-may-13-2026-30c,30°C,interior_bin,"[30, 31)",66823202511511208025085598819892532740746040369560940703027053329618085686518,0.1205246531526716,0,28.6,-2.5,2.5,2026-05-12T06:00:00+00:00,2026-05-12T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-13-2026-30c,30°C,interior_bin,"[30, 31)",66823202511511208025085598819892532740746040369560940703027053329618085686518,0,False,0.04202499999999999,0.01452619201757179,0.2294131643278051,0.12842974607024646,0.0274988079824282,0.10098341825755863
2026-05-13,event_day_open,43118934298443695497449802013170218206432197257079649859294698232705146672003,highest-temperature-in-hong-kong-on-may-13-2026-29c,29°C,interior_bin,"[29, 30)",43118934298443695497449802013170218206432197257079649859294698232705146672003,0.07,0,31.1,0.9983333333333332,highest-temperature-in-hong-kong-on-may-13-2026-29c,29°C,interior_bin,"[29, 30)",43118934298443695497449802013170218206432197257079649859294698232705146672003,0.2195389656117957,0,28.6,-2.5,2.5,2026-05-12T06:00:00+00:00,2026-05-12T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-13-2026-29c,29°C,interior_bin,"[29, 30)",43118934298443695497449802013170218206432197257079649859294698232705146672003,0,False,0.004900000000000001,0.048197357421897215,0.0725706928348355,0.24787046418294226,-0.04329735742189721,-0.17529977134810676
2026-05-13,event_day_open,24076747332507940187081748955679767950994553359949534290125878665109785852589,highest-temperature-in-hong-kong-on-may-13-2026-28c,28°C,interior_bin,"[28, 29)",24076747332507940187081748955679767950994553359949534290125878665109785852589,0.0125,0,31.1,0.9958333333333332,highest-temperature-in-hong-kong-on-may-13-2026-28c,28°C,interior_bin,"[28, 29)",24076747332507940187081748955679767950994553359949534290125878665109785852589,0.2605588311462989,0,28.6,-2.5,2.5,2026-05-12T06:00:00+00:00,2026-05-12T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-13-2026-28c,28°C,interior_bin,"[28, 29)",24076747332507940187081748955679767950994553359949534290125878665109785852589,0,False,0.00015625000000000003,0.06789090448832551,0.012578782206860073,0.301860555298609,-0.06773465448832551,-0.2892817730917489
2026-05-10,event_day_open,13630685904380936878221408644315917007413491740604550203866089386731319476310,highest-temperature-in-hong-kong-on-may-10-2026-28c,28°C,interior_bin,"[28, 29)",13630685904380936878221408644315917007413491740604550203866089386731319476310,0.13,0,26.1,0.9958333333333332,highest-temperature-in-hong-kong-on-may-10-2026-28c,28°C,interior_bin,"[28, 29)",13630685904380936878221408644315917007413491740604550203866089386731319476310,0.0219363859972909,0,25.1,-1.0,1.0,2026-05-09T06:00:00+00:00,2026-05-09T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-10-2026-28c,28°C,interior_bin,"[28, 29)",13630685904380936878221408644315917007413491740604550203866089386731319476310,0,False,0.016900000000000002,0.0004812050306221402,0.13926206733350766,0.022180566070108387,0.016418794969377863,0.11708150126339927
2026-05-10,event_day_open,108465775054830838143444755346751530319257319851368844031662960182488150506891,highest-temperature-in-hong-kong-on-may-10-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",108465775054830838143444755346751530319257319851368844031662960182488150506891,0.035,0,26.1,0.9958333333333332,highest-temperature-in-hong-kong-on-may-10-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",108465775054830838143444755346751530319257319851368844031662960182488150506891,0.0046611880237187,0,25.1,-1.0,1.0,2026-05-09T06:00:00+00:00,2026-05-09T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-10-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",108465775054830838143444755346751530319257319851368844031662960182488150506891,0,False,0.0012250000000000002,2.1726673792458638e-05,0.03562717764315116,0.004672085236439387,0.0012032733262075416,0.030955092406711772
2026-05-11,event_day_open,92006648826617394984688443975245187298319767254497090471128348354069171522751,highest-temperature-in-hong-kong-on-may-11-2026-20corbelow,20°C or below,lower_tail_endpoint,"(-infinity, 21)",92006648826617394984688443975245187298319767254497090471128348354069171522751,0.0005,0,28.8,0.9975,highest-temperature-in-hong-kong-on-may-11-2026-20corbelow,20°C or below,lower_tail_endpoint,"(-infinity, 21)",92006648826617394984688443975245187298319767254497090471128348354069171522751,0.0001228663899651,0,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-20corbelow,20°C or below,lower_tail_endpoint,"(-infinity, 21)",92006648826617394984688443975245187298319767254497090471128348354069171522751,0,False,2.5e-07,1.5096149783056025e-08,0.0005001250416822429,0.0001228739386582778,2.3490385021694397e-07,0.00037725110302396506
2026-05-11,event_day_open,113522710362505363694074699828040192045480972694009836861671591780222795158523,highest-temperature-in-hong-kong-on-may-11-2026-21c,21°C,interior_bin,"[21, 22)",113522710362505363694074699828040192045480972694009836861671591780222795158523,0.0005,0,28.8,0.9980555555555556,highest-temperature-in-hong-kong-on-may-11-2026-21c,21°C,interior_bin,"[21, 22)",113522710362505363694074699828040192045480972694009836861671591780222795158523,0.0012270316416649,0,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-21c,21°C,interior_bin,"[21, 22)",113522710362505363694074699828040192045480972694009836861671591780222795158523,0,False,2.5e-07,1.5056066496468595e-06,0.0005001250416822429,0.0012277850613660259,-1.2556066496468596e-06,-0.000727660019683783
2026-05-11,event_day_open,661792504278392656086585259196476565610623169730259709691270034125282915199,highest-temperature-in-hong-kong-on-may-11-2026-22c,22°C,interior_bin,"[22, 23)",661792504278392656086585259196476565610623169730259709691270034125282915199,0.0005,0,28.8,0.9969444444444444,highest-temperature-in-hong-kong-on-may-11-2026-22c,22°C,interior_bin,"[22, 23)",661792504278392656086585259196476565610623169730259709691270034125282915199,0.0084654305970152,0,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-22c,22°C,interior_bin,"[22, 23)",661792504278392656086585259196476565610623169730259709691270034125282915199,0,False,2.5e-07,7.166351519288114e-05,0.0005001250416822429,0.008501465868121474,-7.141351519288113e-05,-0.00800134082643923
2026-05-11,event_day_open,57940332980035942801190521604320552091734645043332356555121738077352101093508,highest-temperature-in-hong-kong-on-may-11-2026-23c,23°C,interior_bin,"[23, 24)",57940332980035942801190521604320552091734645043332356555121738077352101093508,0.003,0,28.8,0.9986111111111112,highest-temperature-in-hong-kong-on-may-11-2026-23c,23°C,interior_bin,"[23, 24)",57940332980035942801190521604320552091734645043332356555121738077352101093508,0.0379750236441693,0,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-23c,23°C,interior_bin,"[23, 24)",57940332980035942801190521604320552091734645043332356555121738077352101093508,0,False,9e-06,0.0014421024207752172,0.0030045090202987243,0.03871486570561307,-0.0014331024207752173,-0.035710356685314346
2026-05-11,event_day_open,12635259993737916795752280784433416290345723471626383587985752055999222428461,highest-temperature-in-hong-kong-on-may-11-2026-24c,24°C,interior_bin,"[24, 25)",12635259993737916795752280784433416290345723471626383587985752055999222428461,0.002,0,28.8,0.9975,highest-temperature-in-hong-kong-on-may-11-2026-24c,24°C,interior_bin,"[24, 25)",12635259993737916795752280784433416290345723471626383587985752055999222428461,0.1108649016586423,0,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-24c,24°C,interior_bin,"[24, 25)",12635259993737916795752280784433416290345723471626383587985752055999222428461,0,False,4e-06,0.012291026419780427,0.0020020026706730793,0.11750608837579467,-0.012287026419780427,-0.11550408570512159
2026-05-11,event_day_open,74945798119791299988709168871477607037183531713573708666035033887391338159048,highest-temperature-in-hong-kong-on-may-11-2026-25c,25°C,interior_bin,"[25, 26)",74945798119791299988709168871477607037183531713573708666035033887391338159048,0.006,0,28.8,0.9972222222222222,highest-temperature-in-hong-kong-on-may-11-2026-25c,25°C,interior_bin,"[25, 26)",74945798119791299988709168871477607037183531713573708666035033887391338159048,0.2107860862503066,0,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-25c,25°C,interior_bin,"[25, 26)",74945798119791299988709168871477607037183531713573708666035033887391338159048,0,False,3.6e-05,0.04443077415672169,0.006018072325563021,0.236717874794341,-0.04439477415672169,-0.23069980246877797
2026-05-11,event_day_open,101398723126401504650252030457017816436308155810432567556907654059148001774766,highest-temperature-in-hong-kong-on-may-11-2026-26c,26°C,interior_bin,"[26, 27)",101398723126401504650252030457017816436308155810432567556907654059148001774766,0.0495,0,28.8,0.9977777777777778,highest-temperature-in-hong-kong-on-may-11-2026-26c,26°C,interior_bin,"[26, 27)",101398723126401504650252030457017816436308155810432567556907654059148001774766,0.2611173196364726,0,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-26c,26°C,interior_bin,"[26, 27)",101398723126401504650252030457017816436308155810432567556907654059148001774766,0,False,0.00245025,0.06818225461413581,0.05076711705365319,0.3026161252192849,-0.06573200461413581,-0.2518490081656317
2026-05-11,event_day_open,31297432975649623717008452511829137188921721439161408496877419632339387330590,highest-temperature-in-hong-kong-on-may-11-2026-27c,27°C,interior_bin,"[27, 28)",31297432975649623717008452511829137188921721439161408496877419632339387330590,0.26,0,28.8,0.9977777777777778,highest-temperature-in-hong-kong-on-may-11-2026-27c,27°C,interior_bin,"[27, 28)",31297432975649623717008452511829137188921721439161408496877419632339387330590,0.2107860862503066,0,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-27c,27°C,interior_bin,"[27, 28)",31297432975649623717008452511829137188921721439161408496877419632339387330590,0,False,0.06760000000000001,0.04443077415672169,0.3011050927839216,0.236717874794341,0.023169225843278317,0.06438721798958061
2026-05-11,event_day_open,90724103613644523627058472605271801049003456591123407291530524617384007800204,highest-temperature-in-hong-kong-on-may-11-2026-28c,28°C,interior_bin,"[28, 29)",90724103613644523627058472605271801049003456591123407291530524617384007800204,0.37,1,28.8,0.9975,highest-temperature-in-hong-kong-on-may-11-2026-28c,28°C,interior_bin,"[28, 29)",90724103613644523627058472605271801049003456591123407291530524617384007800204,0.1108649016586423,1,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-28c,28°C,interior_bin,"[28, 29)",90724103613644523627058472605271801049003456591123407291530524617384007800204,1,False,0.39690000000000003,0.7905612231024959,0.9942522733438669,2.199442921114577,-0.39366122310249585,-1.20519064777071
2026-05-11,event_day_open,44773921039712088215182448304894576960610820432436007109402404882742483903793,highest-temperature-in-hong-kong-on-may-11-2026-29c,29°C,interior_bin,"[29, 30)",44773921039712088215182448304894576960610820432436007109402404882742483903793,0.265,0,28.8,0.9975,highest-temperature-in-hong-kong-on-may-11-2026-29c,29°C,interior_bin,"[29, 30)",44773921039712088215182448304894576960610820432436007109402404882742483903793,0.0379750236441693,0,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-29c,29°C,interior_bin,"[29, 30)",44773921039712088215182448304894576960610820432436007109402404882742483903793,0,False,0.07022500000000001,0.0014421024207752172,0.3078847797693004,0.03871486570561307,0.06878289757922479,0.26916991406368734
2026-05-11,event_day_open,9789536427720554419828482083888982655547363407755700131375656366767008469931,highest-temperature-in-hong-kong-on-may-11-2026-30corhigher,30°C or higher,upper_tail,"[30, infinity)",9789536427720554419828482083888982655547363407755700131375656366767008469931,0.115,0,28.8,0.9975,highest-temperature-in-hong-kong-on-may-11-2026-30corhigher,30°C or higher,upper_tail,"[30, infinity)",9789536427720554419828482083888982655547363407755700131375656366767008469931,0.0098153286286453,0,26.5,-2.3000000000000007,2.3000000000000007,2026-05-10T06:00:00+00:00,2026-05-10T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-11-2026-30corhigher,30°C or higher,upper_tail,"[30, infinity)",9789536427720554419828482083888982655547363407755700131375656366767008469931,0,False,0.013225,9.634067608830404e-05,0.12216763397420753,0.009863816510573513,0.013128659323911697,0.11230381746363402
